"DATA_YEAR","OFFENSE_ID","INCIDENT_ID","OFFENSE_TYPE_ID","ATTEMPT_COMPLETE_FLAG","LOCATION_ID","NUM_PREMISES_ENTERED","METHOD_ENTRY_CODE"
2019,136130406,111317730,5,"C",20,,""
2019,136130407,111317735,45,"C",14,,""
2019,136131805,111314397,23,"C",23,,""
2019,136131809,111317743,51,"C",20,,""
2019,136125234,111317762,39,"C",13,,""
2019,136131835,111314415,16,"C",20,,""
2019,136125238,111310309,51,"C",20,,""
2019,136130461,111314435,49,"C",20,,"N"
2019,136131860,111310322,41,"C",20,,""
2019,136130471,111317786,7,"C",20,,""
2019,136130478,111314449,5,"C",18,,""
2019,136131876,111314453,45,"C",20,,""
2019,136131882,111317801,41,"C",12,,""
2019,136132168,111314694,49,"A",20,,"F"
2019,136132191,111310544,5,"C",5,,""
2019,136132223,111314725,51,"C",20,,""
2019,136130828,111314725,45,"C",20,,""
2019,136132235,111318093,14,"C",20,,""
2019,136125601,111314762,51,"C",14,,""
2019,136132293,111310623,5,"C",20,,""
2019,136132292,111310623,49,"C",20,,"F"
2019,136130914,111310640,16,"C",13,,""
2019,136130913,111310640,27,"C",13,,""
2019,136132314,111310640,5,"C",20,,""
2019,136132313,111310640,40,"C",13,,""
2019,136130963,111310675,7,"C",13,,""
2019,136130971,111318192,11,"C",8,,""
2019,136131509,111314163,43,"C",20,,""
2019,136130138,111314173,51,"C",20,,""
2019,136130144,111314177,45,"C",20,,""
2019,136130157,111317528,45,"C",23,,""
2019,136131552,111310147,51,"C",20,,""
2019,136130187,111314215,51,"C",20,,""
2019,136130188,111314215,5,"C",20,,""
2019,136131571,111314217,36,"C",20,,""
2019,136130209,111314229,51,"C",41,,""
2019,136131589,111314233,51,"C",20,,""
2019,136131596,111317582,41,"C",25,,""
2019,136131622,111310195,5,"C",20,,""
2019,136131632,111317612,14,"C",13,,""
2019,136130261,111314272,5,"C",20,,""
2019,136131639,111314272,49,"C",20,,"N"
2019,136131651,111317621,44,"C",46,,""
2019,136130274,111314281,5,"C",18,,""
2019,136131680,111314301,28,"C",20,,""
2019,136125154,111314305,2,"C",20,,""
2019,136125159,111317648,23,"C",8,,""
2019,136130333,111317670,51,"C",20,,""
2019,136125188,111310267,51,"C",20,,""
2019,136131780,111317721,51,"C",20,,""
2019,136131791,111314389,5,"C",20,,""
2019,136131819,111317755,21,"C",20,,""
2019,136130433,111317758,5,"C",20,,""
2019,136131834,111317763,27,"C",20,,""
2019,136125249,111310317,44,"C",8,,""
2019,136131867,111310327,5,"C",20,,""
2019,131756914,107364663,39,"C",20,,""
2019,131756923,107364671,51,"C",20,,""
2019,131756926,107364673,44,"C",20,,""
2019,131756928,107364675,51,"C",20,,""
2019,131756927,107364675,45,"C",20,,""
2019,131756930,107364676,5,"C",20,,""
2019,131756933,107364681,39,"C",13,,""
2019,131756936,107364684,51,"C",46,,""
2019,131757070,107364787,45,"C",20,,""
2019,131756952,107364694,23,"C",7,,""
2019,131756954,107364695,51,"C",20,,""
2019,131756968,107364708,28,"C",18,,""
2019,131756975,107364713,16,"C",21,,""
2019,131756985,107364721,5,"C",20,,""
2019,131756991,107364726,51,"C",18,,""
2019,131756996,107364731,51,"C",20,,""
2019,131752400,107372644,5,"C",13,,""
2019,131757059,107364780,5,"C",20,,""
2019,131757058,107364780,49,"A",20,,"F"
2019,131757067,107364784,16,"C",41,,""
2019,136130618,111317884,21,"C",20,,""
2019,136131962,111317884,45,"C",20,,""
2019,136131970,111317888,29,"A",13,,""
2019,136130627,111317889,23,"C",8,,""
2019,136131985,111317893,51,"C",20,,""
2019,136130646,111317901,5,"C",20,,""
2019,136132022,111317923,5,"C",20,,""
2019,136130666,111317923,45,"C",20,,""
2019,136130667,111317923,51,"C",20,,""
2019,136132037,111314596,5,"C",20,,""
2019,136130690,111317941,5,"C",13,,""
2019,136132072,111317948,16,"C",41,,""
2019,136130703,111310457,16,"C",20,,""
2019,136132089,111314631,51,"C",20,,""
2019,136125427,111317964,45,"C",20,,""
2019,136125451,111317983,51,"C",20,,""
2019,136130738,111314656,23,"C",23,,""
2019,136130745,111310488,23,"C",12,,""
2019,136130747,111310488,5,"C",12,,""
2019,136132141,111310498,40,"C",20,,""
2019,136132142,111310498,49,"C",20,,"N"
2019,136125485,111318020,45,"C",8,,""
2019,136125524,111310534,35,"C",13,,""
2019,136130801,111310534,28,"C",13,,""
2019,136132219,111310562,16,"C",13,,""
2019,136132220,111310562,35,"C",13,,""
2019,136125561,111314733,23,"C",8,,""
2019,136132298,111318154,16,"C",18,,""
2019,136125627,111314776,44,"C",20,,""
2019,136125636,111318171,23,"C",12,,""
2019,136130955,111318181,51,"C",14,,""
2019,136130957,111318181,5,"C",14,,""
2019,136130972,111318194,45,"C",25,,""
2019,136125673,111314821,5,"C",20,,""
2019,136125680,111314825,45,"C",20,,""
2019,136130635,111314556,27,"C",20,,""
2019,136131986,111314556,29,"C",20,,""
2019,136125378,111317902,16,"C",13,,""
2019,136132007,111314575,16,"C",13,,""
2019,136125389,111314580,23,"C",23,,""
2019,136125392,111310428,51,"C",20,,""
2019,136125399,111317928,51,"C",20,,""
2019,136132044,111310439,16,"C",13,,""
2019,136130674,111317931,45,"C",20,,""
2019,136125426,111314635,49,"C",25,,"N"
2019,136125428,111314639,16,"C",41,,""
2019,136125424,111314633,5,"C",18,,""
2019,136130721,111317971,27,"C",20,,""
2019,136132109,111310472,5,"C",20,,""
2019,136132108,111310472,49,"C",20,,"F"
2019,136132111,111317976,29,"C",20,,""
2019,136125440,111317976,27,"C",20,,""
2019,136130740,111310483,51,"C",18,,""
2019,136125463,111318001,51,"C",18,,""
2019,136125469,111318007,51,"C",46,,""
2019,136132137,111318011,5,"C",18,,""
2019,144125689,118892583,7,"C",20,,""
2019,144125690,118892584,7,"C",13,,""
2019,144125691,118892584,5,"C",13,,""
2019,144125693,118892586,11,"C",2,,""
2019,144125694,118892587,51,"C",11,,""
2019,144125695,118892588,51,"C",20,,""
2019,144125701,118892590,5,"C",13,,""
2019,144125700,118892590,27,"C",13,,""
2019,144125702,118892591,11,"C",21,,""
2019,144125703,118892592,51,"C",20,,""
2019,144125704,118892593,23,"C",7,,""
2019,144125705,118892594,16,"C",13,,""
2019,144125706,118892594,35,"C",13,,""
2019,144125707,118892595,51,"C",20,,""
2019,144125708,118892596,40,"C",23,,""
2019,144125709,118892597,51,"C",20,,""
2019,144125710,118892598,49,"C",20,,"F"
2019,144125711,118892598,5,"C",20,,""
2019,144125712,118892599,27,"C",20,,""
2019,144125713,118892600,23,"C",7,,""
2019,144125715,118892601,5,"C",20,,""
2019,144125714,118892601,14,"C",20,,""
2019,144125716,118892602,45,"C",20,,""
2019,144125717,118892603,5,"C",18,,""
2019,144125718,118892604,14,"C",18,,""
2019,144125719,118892605,27,"C",20,,""
2019,144125721,118892605,5,"C",20,,""
2019,144125720,118892605,45,"C",20,,""
2019,144125722,118892606,14,"C",20,,""
2019,144125723,118892607,45,"C",7,,""
2019,144125724,118892608,23,"C",7,,""
2019,144125725,118892609,5,"C",18,,""
2019,144125726,118892610,23,"C",8,,""
2019,144125728,118892612,20,"C",20,,""
2019,144125729,118892613,14,"C",23,,""
2019,144125730,118892614,51,"C",46,,""
2019,144125731,118892615,21,"C",13,,""
2019,144125733,118892617,45,"C",13,,""
2019,144125734,118892618,23,"C",8,,""
2019,144125735,118892619,49,"C",20,,"N"
2019,144125736,118892620,45,"C",13,,""
2019,144125738,118892621,49,"C",20,,"F"
2019,144125739,118892621,5,"C",20,,""
2019,144125737,118892621,45,"C",20,,""
2019,144125740,118892622,23,"C",24,,""
2019,144125741,118892623,35,"C",13,,""
2019,144125742,118892624,21,"C",20,,""
2019,144125743,118892624,51,"C",20,,""
2019,144125744,118892625,40,"C",13,,""
2019,144125745,118892626,23,"C",7,,""
2019,144125746,118892627,44,"C",13,,""
2019,144125747,118892628,44,"C",20,,""
2019,144125748,118892629,23,"C",7,,""
2019,144125749,118892629,51,"C",7,,""
2019,144125750,118892630,51,"C",20,,""
2019,144125751,118892631,5,"C",20,,""
2019,144125752,118892632,27,"C",13,,""
2019,144125753,118892633,39,"C",13,,""
2019,144125754,118892633,5,"C",20,,""
2019,144125755,118892634,27,"C",20,,""
2019,144125756,118892635,16,"C",13,,""
2019,144125760,118892639,23,"C",23,,""
2019,144125761,118892640,5,"C",18,,""
2019,144125763,118892641,51,"C",20,,""
2019,144125762,118892641,45,"C",20,,""
2019,144125765,118892642,7,"C",13,,""
2019,144125764,118892642,21,"C",20,,""
2019,144125766,118892643,5,"C",41,,""
2019,144125767,118892644,5,"C",20,,""
2019,144125768,118892645,14,"A",13,,""
2019,144125769,118892645,5,"C",13,,""
2019,144125770,118892646,5,"C",41,,""
2019,144125772,118892647,5,"C",20,,""
2019,144125771,118892647,49,"C",20,,"F"
2019,144125774,118892648,5,"C",13,,""
2019,144125773,118892648,14,"C",13,,""
2019,144125775,118892649,51,"C",20,,""
2019,144125776,118892650,5,"C",20,,""
2019,144125777,118892651,51,"C",20,,""
2019,144125778,118892652,49,"A",20,,"F"
2019,144125779,118892652,5,"C",20,,""
2019,144125780,118892653,14,"C",18,,""
2019,144125782,118892654,49,"C",20,,"N"
2019,144125781,118892654,21,"C",20,,""
2019,144125783,118892655,16,"C",13,,""
2019,144125784,118892656,5,"C",13,,""
2019,144125785,118892657,27,"C",13,,""
2019,144125786,118892658,5,"C",23,,""
2019,145122422,119780123,23,"C",20,,""
2019,145122423,119780124,5,"C",20,,""
2019,145122425,119780126,51,"C",20,,""
2019,145122426,119780127,21,"C",20,,""
2019,145122427,119780128,49,"C",20,,"N"
2019,145122428,119780129,21,"C",20,,""
2019,145122429,119780129,49,"C",20,,"N"
2019,145122430,119780130,51,"C",18,,""
2019,145122433,119780132,27,"C",20,,""
2019,145122434,119780133,29,"C",20,,""
2019,145122435,119780133,44,"C",20,,""
2019,145122436,119780134,45,"C",20,,""
2019,145122437,119780135,45,"C",20,,""
2019,145122438,119780136,7,"C",23,,""
2019,145122439,119780137,7,"C",30,,""
2019,145122440,119780138,14,"C",18,,""
2019,145122443,119780139,7,"C",13,,""
2019,145122444,119780140,5,"C",13,,""
2019,145122446,119780142,49,"C",19,6,"F"
2019,145122447,119780142,5,"C",20,,""
2019,145122448,119780143,45,"C",23,,""
2019,145122449,119780144,27,"C",13,,""
2019,145122450,119780145,45,"C",13,,""
2019,145122451,119780146,23,"C",12,,""
2019,145122452,119780147,45,"C",20,,""
2019,145117700,119780148,44,"C",20,,""
2019,145122454,119780150,51,"C",20,,""
2019,145122455,119780150,5,"C",20,,""
2019,145122456,119780151,45,"C",25,,""
2019,145122458,119780152,5,"C",20,,""
2019,145122457,119780152,49,"C",20,,"F"
2019,145122461,119780153,51,"C",20,,""
2019,144125788,118892660,51,"C",18,,""
2019,144125789,118892661,51,"C",20,,""
2019,144125790,118892662,45,"C",20,,""
2019,144125791,118892663,16,"C",18,,""
2019,144125792,118892664,51,"C",20,,""
2019,144125793,118892665,21,"C",20,,""
2019,144125794,118892666,45,"C",5,,""
2019,144125795,118892666,5,"C",5,,""
2019,144125796,118892667,51,"C",20,,""
2019,144125797,118892668,45,"C",13,,""
2019,144125798,118892669,39,"C",13,,""
2019,144125801,118892671,44,"C",20,,""
2019,144125802,118892672,51,"C",20,,""
2019,144125803,118892673,39,"C",3,,""
2019,144125804,118892674,44,"C",13,,""
2019,144125805,118892674,5,"C",18,,""
2019,144125806,118892675,27,"C",15,,""
2019,144125807,118892676,14,"C",18,,""
2019,144125808,118892676,5,"C",18,,""
2019,144125809,118892677,45,"C",8,,""
2019,144125811,118892679,5,"C",20,,""
2019,144125813,118892681,2,"C",20,,""
2019,144125814,118892682,51,"C",20,,""
2019,144125815,118892683,5,"C",13,,""
2019,144125817,118892685,49,"A",20,,"N"
2019,144125818,118892686,45,"C",13,,""
2019,144125819,118892687,28,"C",41,,""
2019,144125820,118892687,45,"C",41,,""
2019,144125822,118892688,49,"C",20,,"N"
2019,144125821,118892688,14,"C",20,,""
2019,144125823,118892689,49,"C",20,,"F"
2019,144125824,118892689,5,"C",20,,""
2019,144125829,118892692,39,"C",1,,""
2019,144125830,118892693,7,"C",20,,""
2019,144125831,118892694,45,"C",25,,""
2019,144125832,118892695,5,"C",20,,""
2019,144125833,118892696,16,"C",13,,""
2019,144125835,118892697,5,"C",20,,""
2019,144125834,118892697,49,"C",20,,"N"
2019,144125836,118892698,45,"C",20,,""
2019,144125837,118892699,5,"C",20,,""
2019,144125838,118892700,23,"C",8,,""
2019,144125839,118892701,49,"C",20,,"N"
2019,144125840,118892702,51,"C",20,,""
2019,144125841,118892703,5,"C",20,,""
2019,144125842,118892704,51,"C",20,,""
2019,144125843,118892705,51,"C",20,,""
2019,144125845,118892706,5,"C",20,,""
2019,144125844,118892706,51,"C",20,,""
2019,144125847,118892707,5,"C",20,,""
2019,144125846,118892707,27,"C",13,,""
2019,144125848,118892708,51,"C",20,,""
2019,144125849,118892709,5,"C",20,,""
2019,144125850,118892710,35,"C",13,,""
2019,144125851,118892711,5,"C",20,,""
2019,144125853,118892713,51,"C",20,,""
2019,144125855,118892715,21,"A",20,,""
2019,144125856,118892715,5,"C",20,,""
2019,144125859,118892716,5,"C",20,,""
2019,144125858,118892716,49,"C",20,,"F"
2019,144125857,118892716,21,"C",20,,""
2019,144125860,118892717,45,"C",12,,""
2019,144125861,118892718,14,"C",20,,""
2019,144125863,118892719,5,"C",20,,""
2019,144125862,118892719,21,"A",20,,""
2019,144125864,118892720,5,"C",18,,""
2019,144125867,118892722,44,"C",30,,""
2019,144125868,118892723,5,"C",20,,""
2019,144125869,118892724,5,"C",13,,""
2019,144125870,118892725,5,"C",25,,""
2019,144125871,118892726,51,"C",20,,""
2019,144125873,118892727,5,"C",20,,""
2019,144125872,118892727,51,"C",20,,""
2019,144125874,118892728,51,"C",20,,""
2019,144125876,118892730,5,"C",20,,""
2019,144125877,118892731,39,"C",13,,""
2019,144125878,118892732,11,"C",12,,""
2019,144125880,118892733,5,"C",20,,""
2019,144125879,118892733,51,"C",20,,""
2019,144125881,118892734,51,"C",20,,""
2019,144125882,118892735,14,"C",20,,""
2019,144125884,118892736,51,"C",20,,""
2019,144125883,118892736,44,"C",20,,""
2019,144125885,118892737,44,"C",20,,""
2019,144125886,118892738,45,"C",3,,""
2019,144125887,118892739,14,"C",13,,""
2019,144125890,118892741,44,"C",20,,""
2019,144125891,118892742,51,"C",13,,""
2019,144125892,118892743,5,"C",20,,""
2019,144125893,118892744,51,"C",13,,""
2019,144125894,118892745,51,"C",20,,""
2019,144125895,118892746,5,"C",20,,""
2019,144125896,118892747,51,"C",20,,""
2019,144125897,118892748,51,"C",13,,""
2019,144125898,118892749,21,"C",20,,""
2019,144125900,118892750,51,"C",20,,""
2019,144125901,118892750,5,"C",13,,""
2019,144125899,118892750,39,"C",13,,""
2019,144125902,118892751,39,"C",14,,""
2019,144125904,118892752,5,"C",20,,""
2019,144125903,118892752,49,"C",20,,"N"
2019,144125905,118892753,29,"C",13,,""
2019,144125906,118892753,45,"C",18,,""
2019,144125907,118892753,51,"C",13,,""
2019,144125908,118892754,23,"C",23,,""
2019,144125911,118892756,14,"C",18,,""
2019,144125913,118892757,45,"C",20,,""
2019,144125914,118892757,51,"C",20,,""
2019,144125912,118892757,29,"C",20,,""
2019,144125915,118892758,14,"C",23,,""
2019,144125916,118892759,23,"C",7,,""
2019,144125918,118892760,5,"C",18,,""
2019,144125917,118892760,21,"C",18,,""
2019,144125919,118892761,5,"C",20,,""
2019,144125920,118892762,51,"C",20,,""
2019,144125921,118892763,51,"C",18,,""
2019,144125922,118892764,51,"C",20,,""
2019,144125923,118892765,51,"C",46,,""
2019,144125924,118892766,51,"C",18,,""
2019,144125925,118892767,5,"C",20,,""
2019,144125926,118892768,16,"C",13,,""
2019,144125927,118892768,35,"C",13,,""
2019,144125928,118892769,51,"C",20,,""
2019,144125929,118892770,5,"C",13,,""
2019,144125930,118892771,45,"C",13,,""
2019,144125931,118892772,5,"C",20,,""
2019,144125932,118892773,5,"C",20,,""
2019,144125934,118892775,5,"C",18,,""
2019,144125935,118892776,5,"C",20,,""
2019,144125936,118892777,39,"C",20,,""
2019,144125937,118892778,45,"C",13,,""
2019,144125938,118892779,51,"C",20,,""
2019,144125939,118892780,16,"C",41,,""
2019,144125940,118892781,51,"C",46,,""
2019,144125941,118892782,51,"C",20,,""
2019,144125942,118892783,45,"C",20,,""
2019,144125945,118892785,23,"C",8,,""
2019,144125946,118892786,5,"C",13,,""
2019,144125947,118892787,16,"C",13,,""
2019,144125949,118892789,28,"A",13,,""
2019,144125950,118892790,27,"C",20,,""
2019,144125952,118892792,39,"C",41,,""
2019,144125953,118892793,51,"C",20,,""
2019,144125954,118892794,51,"C",20,,""
2019,144125955,118892795,23,"C",7,,""
2019,144125956,118892796,45,"C",20,,""
2019,144125957,118892797,5,"C",20,,""
2019,144125958,118892798,40,"C",13,,""
2019,144125960,118892800,35,"C",13,,""
2019,144125961,118892801,51,"C",20,,""
2019,144125962,118892802,7,"C",18,,""
2019,144125963,118892803,14,"C",20,,""
2019,144125965,118892805,51,"C",10,,""
2019,144125966,118892806,45,"C",25,,""
2019,144125968,118892808,45,"C",20,,""
2019,144125969,118892809,49,"C",20,,"F"
2019,144125970,118892809,5,"C",20,,""
2019,144125971,118892810,14,"C",13,,""
2019,144125972,118892811,16,"C",41,,""
2019,144125973,118892812,45,"C",5,,""
2019,144125974,118892813,14,"C",18,,""
2019,144125975,118892813,5,"C",18,,""
2019,144125976,118892814,14,"A",18,,""
2019,144125977,118892815,45,"C",20,,""
2019,144125978,118892816,11,"C",41,,""
2019,144125979,118892817,41,"C",8,,""
2019,144125980,118892818,5,"C",20,,""
2019,144125983,118892821,16,"C",41,,""
2019,144125984,118892822,23,"C",7,,""
2019,144125985,118892823,51,"C",41,,""
2019,144125986,118892824,5,"C",20,,""
2019,144125987,118892825,45,"C",20,,""
2019,144125988,118892826,51,"C",13,,""
2019,144125990,118892827,5,"C",20,,""
2019,144125989,118892827,49,"C",20,,"F"
2019,144125991,118892828,5,"C",20,,""
2019,144125992,118892829,23,"C",8,,""
2019,144125993,118892830,49,"C",20,,"N"
2019,144125994,118892831,35,"C",23,,""
2019,144125997,118892833,5,"C",20,,""
2019,144125996,118892833,49,"C",20,,"F"
2019,144125998,118892834,51,"C",20,,""
2019,144125999,118892835,49,"A",20,,"F"
2019,144126000,118892835,5,"C",20,,""
2019,144126002,118892836,5,"C",20,,""
2019,144126001,118892836,51,"C",20,,""
2019,144126003,118892837,5,"C",13,,""
2019,144126004,118892838,51,"C",20,,""
2019,144126006,118892839,5,"C",20,,""
2019,144126005,118892839,27,"C",20,,""
2019,144126008,118892840,5,"C",20,,""
2019,144126007,118892840,49,"C",20,,"N"
2019,144126009,118892841,27,"C",20,,""
2019,144126010,118892842,23,"C",24,,""
2019,144126011,118892843,14,"C",20,,""
2019,144126012,118892844,14,"C",20,,""
2019,144126013,118892845,51,"C",20,,""
2019,144126014,118892846,16,"C",41,,""
2019,144126015,118892847,23,"C",8,,""
2019,144126016,118892848,23,"C",24,,""
2019,144126017,118892849,45,"C",20,,""
2019,144126018,118892850,14,"C",20,,""
2019,144126019,118892850,5,"C",20,,""
2019,144126020,118892851,45,"C",20,,""
2019,144126021,118892852,16,"C",41,,""
2019,144126022,118892853,21,"C",18,,""
2019,144126023,118892854,5,"C",20,,""
2019,144126024,118892855,14,"C",20,,""
2019,144126025,118892856,45,"C",20,,""
2019,144126026,118892857,11,"C",5,,""
2019,144126028,118892858,5,"C",20,,""
2019,144126027,118892858,45,"C",20,,""
2019,144126029,118892859,14,"C",20,,""
2019,144126030,118892860,45,"C",41,,""
2019,144126031,118892861,51,"C",20,,""
2019,144126032,118892862,45,"C",20,,""
2019,144126033,118892863,44,"C",18,,""
2019,144126034,118892864,51,"C",13,,""
2019,144126035,118892865,27,"C",13,,""
2019,144126036,118892866,23,"C",7,,""
2019,144126037,118892867,51,"C",13,,""
2019,144126038,118892868,44,"C",46,,""
2019,144126039,118892869,44,"C",11,,""
2019,144126040,118892870,51,"C",20,,""
2019,144126041,118892871,51,"C",20,,""
2019,144126042,118892872,49,"A",20,,"F"
2019,144126043,118892872,5,"C",20,,""
2019,144126044,118892873,27,"C",20,,""
2019,144126045,118892874,51,"C",20,,""
2019,144126046,118892875,51,"C",20,,""
2019,144126047,118892876,41,"C",7,,""
2019,144126048,118892877,45,"C",13,,""
2019,144126049,118892878,51,"C",1,,""
2019,144126050,118892879,14,"C",20,,""
2019,144126051,118892880,45,"C",18,,""
2019,144126052,118892881,45,"C",20,,""
2019,144126053,118892881,5,"C",20,,""
2019,144126054,118892882,5,"C",13,,""
2019,144126055,118892883,14,"C",20,,""
2019,144126056,118892884,45,"C",20,,""
2019,144126057,118892885,51,"C",41,,""
2019,144126058,118892886,45,"C",24,,""
2019,144126059,118892887,45,"C",20,,""
2019,144126061,118892889,5,"C",41,,""
2019,144126064,118892891,5,"C",18,,""
2019,144126065,118892892,5,"C",20,,""
2019,144126066,118892893,44,"C",20,,""
2019,144126067,118892894,51,"C",41,,""
2019,144126068,118892895,16,"C",41,,""
2019,144126069,118892896,16,"C",18,,""
2019,144126070,118892897,27,"C",18,,""
2019,144126071,118892898,16,"C",13,,""
2019,144126072,118892899,40,"C",20,,""
2019,144126073,118892900,5,"C",20,,""
2019,144126075,118892901,5,"C",46,,""
2019,144126074,118892901,27,"C",46,,""
2019,144126076,118892902,39,"C",13,,""
2019,144126077,118892903,51,"C",13,,""
2019,144126078,118892904,27,"C",20,,""
2019,144126079,118892905,5,"C",21,,""
2019,144126080,118892906,16,"C",20,,""
2019,144126081,118892906,35,"C",20,,""
2019,144126083,118892907,27,"C",20,,""
2019,144126084,118892907,5,"C",20,,""
2019,144126082,118892907,29,"C",20,,""
2019,144126085,118892908,45,"C",23,,""
2019,144126086,118892909,51,"C",20,,""
2019,144126087,118892910,51,"C",20,,""
2019,144126088,118892911,45,"C",41,,""
2019,144126089,118892912,45,"C",18,,""
2019,144126090,118892913,27,"C",13,,""
2019,144126092,118892914,5,"C",20,,""
2019,144126091,118892914,51,"C",20,,""
2019,144126093,118892915,5,"C",20,,""
2019,144126097,118892917,51,"C",41,,""
2019,144126098,118892918,5,"C",20,,""
2019,144126099,118892919,45,"C",20,,""
2019,144126100,118892920,11,"C",2,,""
2019,144126101,118892921,23,"C",23,,""
2019,144126103,118892922,40,"C",20,,""
2019,144126102,118892922,21,"C",20,,""
2019,144126104,118892923,51,"C",41,,""
2019,144126106,118892925,5,"C",13,,""
2019,144126108,118892927,46,"C",20,,""
2019,144126109,118892928,8,"C",20,,""
2019,144126110,118892929,51,"C",20,,""
2019,144126112,118892930,39,"C",23,,""
2019,144126111,118892930,27,"C",23,,""
2019,144126113,118892931,51,"C",20,,""
2019,144126114,118892932,16,"C",13,,""
2019,144126117,118892934,5,"C",20,,""
2019,144126116,118892934,49,"C",20,,"F"
2019,144126118,118892935,5,"C",20,,""
2019,144126119,118892936,21,"C",20,,""
2019,144126120,118892936,49,"C",20,,"N"
2019,144126121,118892937,5,"C",20,,""
2019,144126122,118892938,51,"C",20,,""
2019,144126123,118892939,16,"C",13,,""
2019,144126124,118892940,5,"C",20,,""
2019,144126125,118892941,35,"C",13,,""
2019,144126128,118892943,20,"C",20,,""
2019,144126129,118892944,41,"C",21,,""
2019,144126130,118892945,11,"C",21,,""
2019,144126131,118892946,21,"C",13,,""
2019,144126132,118892947,51,"C",20,,""
2019,144126133,118892948,51,"C",13,,""
2019,144126135,118892950,45,"C",20,,""
2019,144126136,118892951,11,"C",12,,""
2019,144126138,118892953,45,"A",24,,""
2019,144126139,118892954,49,"C",20,,"N"
2019,144126140,118892954,5,"C",20,,""
2019,144126141,118892955,23,"C",8,,""
2019,144126142,118892956,5,"C",20,,""
2019,144126143,118892957,23,"C",12,,""
2019,144126144,118892958,51,"C",20,,""
2019,144126145,118892959,27,"C",3,,""
2019,144126146,118892960,51,"C",20,,""
2019,144126147,118892961,51,"C",20,,""
2019,144126148,118892962,5,"C",20,,""
2019,144126149,118892963,16,"C",13,,""
2019,144126151,118892964,21,"C",20,,""
2019,144126150,118892964,14,"C",20,,""
2019,144126152,118892965,51,"C",13,,""
2019,144126153,118892966,51,"C",13,,""
2019,144126154,118892967,7,"C",18,,""
2019,146756250,121193887,21,"C",13,,""
2019,146756251,121193888,49,"C",20,,"N"
2019,146756252,121193889,5,"C",20,,""
2019,146756253,121193890,14,"C",20,,""
2019,146756254,121193891,49,"C",14,1,"F"
2019,146756255,121193891,5,"C",14,,""
2019,146756256,121193892,44,"C",20,,""
2019,146756257,121193893,45,"C",20,,""
2019,146756258,121193894,46,"C",20,,""
2019,146756259,121193895,45,"C",21,,""
2019,146756260,121193896,20,"C",18,,""
2019,146756261,121193897,14,"C",20,,""
2019,146756262,121193898,56,"C",21,,""
2019,146756263,121193899,20,"C",20,,""
2019,146756264,121193900,20,"C",20,,""
2019,146756265,121193901,45,"C",35,,""
2019,146756266,121193902,45,"C",20,,""
2019,146756267,121193903,23,"C",8,,""
2019,146756268,121193904,51,"C",20,,""
2019,146756270,121193905,5,"C",20,,""
2019,146756269,121193905,49,"C",20,,"F"
2019,146756271,121193906,5,"C",20,,""
2019,146756272,121193907,51,"C",20,,""
2019,146756273,121193908,51,"C",8,,""
2019,146756274,121193909,40,"C",7,,""
2019,146756275,121193910,49,"A",20,,"F"
2019,146756276,121193910,5,"C",20,,""
2019,146756277,121193911,14,"C",13,,""
2019,146756278,121193912,5,"C",7,,""
2019,146756279,121193913,49,"C",20,,"N"
2019,146756281,121193914,35,"C",13,,""
2019,146756280,121193914,16,"C",13,,""
2019,146756282,121193915,41,"C",20,,""
2019,146756283,121193915,45,"C",20,,""
2019,146756284,121193916,44,"C",20,,""
2019,146756285,121193917,21,"C",20,,""
2019,146756286,121193918,27,"C",20,,""
2019,146756287,121193919,27,"C",13,,""
2019,146756288,121193919,5,"C",13,,""
2019,146756289,121193920,20,"C",20,,""
2019,146756290,121193921,5,"C",20,,""
2019,146756291,121193922,51,"C",20,,""
2019,146756293,121193924,5,"C",20,,""
2019,146756294,121193925,51,"C",13,,""
2019,146756295,121193926,23,"C",8,,""
2019,146756296,121193927,5,"C",25,,""
2019,146756297,121193928,23,"C",8,,""
2019,146756298,121193929,11,"C",21,,""
2019,146756299,121193930,49,"C",20,,"N"
2019,146756300,121193931,23,"C",21,,""
2019,146756301,121193932,27,"C",20,,""
2019,146756302,121193933,51,"C",20,,""
2019,146756303,121193934,49,"C",26,,"N"
2019,146756304,121193934,5,"C",26,,""
2019,146756305,121193935,51,"C",20,,""
2019,146756306,121193936,51,"C",20,,""
2019,146756307,121193937,28,"C",13,,""
2019,146756308,121193937,49,"C",20,,"N"
2019,146756309,121193938,45,"C",20,,""
2019,146756310,121193939,5,"C",20,,""
2019,146756311,121193940,28,"C",18,,""
2019,146756312,121193940,40,"C",13,,""
2019,146756313,121193941,5,"C",20,,""
2019,146756314,121193942,51,"C",20,,""
2019,146756315,121193943,39,"C",13,,""
2019,146756316,121193943,5,"C",13,,""
2019,146756318,121193944,5,"C",20,,""
2019,146756317,121193944,51,"C",20,,""
2019,146756319,121193945,51,"C",20,,""
2019,146756322,121193946,5,"C",20,,""
2019,146756320,121193946,27,"C",20,,""
2019,146756321,121193946,51,"C",20,,""
2019,146756323,121193947,5,"C",13,,""
2019,146756324,121193948,51,"C",20,,""
2019,146756325,121193949,5,"C",13,,""
2019,146756327,121193950,5,"C",20,,""
2019,146756326,121193950,51,"C",20,,""
2019,146756328,121193951,51,"C",20,,""
2019,146756329,121193952,51,"C",20,,""
2019,146756330,121193953,5,"C",20,,""
